,filename, H,C,N,O,F,Cl,Br,V,Cu,Zn,Zr, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,largest_pore_diam1,largest_pore_diam2,density,ASA_unit_volume,ASA_unit_mass,helium void fraction,Henry Coef of propane,Henry Coef of propene,avg_loading_absolute_propane-1,avg_loading_absolute_propene-1,avg_loading_absolute_propane-0.1,avg_loading_absolute_propene-0.1,wc-propane,wc-propene,S-propane-1,S-propene-1,APS-propane,APS-propene
356,hMOF-26553.cif,50,59,2,21,0,0,0,0,0,2,0,34.5,3.389830508474576,10.5,0.1716417910447761,0.5844776119402985,0.0952380952380952,9.62842,5.41664,0.931654,1900.53,2039.95,0.743528,0.0155209,0.0089664,4.334364244,3.196398107,4.0952803968,2.5826877563,0.2390838471999999,0.6137103506999999,1.358736096919677,0.7359780918951447,0.3248518533810682,0.4516773728844861
357,hMOF-5074760.cif,9,44,2,8,0,17,0,0,2,0,0,31.5,4.545454545454546,4.0,0.3292682926829268,1.064878048780488,0.25,7.10853,5.86215,1.42704,1623.35,1137.56,0.806078,13.6565,4.64187,2.635824331,1.8298086228,2.4822229975,1.4494488956,0.1536013334999997,0.3803597271999999,1.44338226836489,0.6928171572544202,0.2217054411711016,0.2635197449327707
358,hMOF-20522.cif,4,8,2,8,0,0,2,0,0,2,0,5.5,25.0,4.0,0.4615384615384615,1.52,0.25,4.67891,3.89524,1.70838,676.322,395.886,0.395991,0.000519373,0.000494027,1.0897916118,1.2476992176,0.8655019468,0.8226731731,0.2242896649999999,0.4250260444999999,0.8751935957945935,1.142604338977245,0.1962968784109147,0.4856366026240357
359,hMOF-7003254.cif,33,100,2,36,0,0,25,0,0,0,6,71.5,6.0,6.0,0.3118811881188119,1.00950495049505,0.0555555555555555,9.39585,5.36,1.56984,972.426,619.443,0.574586,0.0058692,0.00283952,1.7946811556,1.4606829973,1.557312041,1.0323372036,0.2373691145999999,0.4283457936999999,1.231124294850259,0.8122656698295678,0.2922308838311551,0.3479305830384083
360,hMOF-6005085.cif,11,44,2,14,0,0,9,2,0,0,0,34.5,4.545454545454546,7.0,0.3048780487804878,0.986341463414634,0.1428571428571428,7.4823,7.06245,1.36118,1781.57,1308.84,0.896895,0.011605,0.00559752,2.8943276053,2.6898363939,2.7934746958,2.0458526359,0.1008529094999999,0.6439837579999996,1.078182787904681,0.927486518258541,0.1087378711330085,0.5972862535224706
361,hMOF-7003249.cif,66,256,8,80,0,70,0,0,0,0,12,187.0,4.6875,6.666666666666667,0.3211382113821138,1.058373983739837,0.1,7.57064,5.47648,1.3217,635.386,480.736,0.350974,0.00150481,0.000803778,1.0381245652,0.8557805752,0.8135593869,0.5427901219,0.2245651783,0.3129904533,1.215507425918841,0.8227016788844936,0.2729606418264386,0.2574977714047287
362,hMOF-5067140.cif,11,46,2,8,0,0,21,0,2,0,0,30.5,4.347826086956522,4.0,0.3444444444444444,1.064,0.25,6.04876,3.96943,2.21469,1164.02,525.588,0.619071,0.0576351,0.0238157,1.1946082894,1.2541675584,1.1153466662,0.9305096042,0.07926162320000008,0.3236579542000001,0.954422203990576,1.047754333269759,0.07564905310641463,0.3391140240102754
363,hMOF-1000917.cif,6,24,0,30,0,0,0,6,0,0,0,22.0,25.0,5.0,0.4545454545454545,1.563636363636363,0.0,0.79574,0.00808,3.5762,0.0,0.0,1.53879e-101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
364,hMOF-5028035.cif,26,88,4,34,0,0,18,0,0,8,0,66.0,9.090909090909092,4.25,0.3146067415730337,1.024719101123595,0.1176470588235294,21.05786,18.08589,0.541713,1680.43,3102.06,0.861752,9.69895e-05,7.15544e-05,2.6804740537,2.0597081449,0.453124817,0.3309059555,2.2273492367,1.7288021894,1.303996706133013,0.7668731027438621,2.904456068064681,1.32577189901556
365,hMOF-6002275.cif,5,18,0,10,0,0,7,2,0,0,0,13.0,11.11111111111111,5.0,0.4047619047619047,1.312380952380952,0.0,6.83273,6.34154,1.71616,1334.17,777.419,0.477507,0.000134526,8.44652e-05,1.1562035949,0.8465159106,0.6156301299,0.3928903436,0.540573465,0.453625567,1.368578657769617,0.7306850755876227,0.7398173071555711,0.3314574317118732
366,hMOF-5053803.cif,36,168,78,24,0,0,0,0,0,6,0,131.5,3.571428571428571,4.0,0.3269230769230769,1.024615384615385,3.25,6.22338,3.89488,0.975515,1040.45,1066.56,0.473786,0.00211758,0.00118252,1.9942899357,1.5071371367,1.6900337148,1.0955059261,0.3042562208999999,0.4116312106,1.325885738775552,0.7542128033773821,0.4034089842250538,0.3104575293042515
367,hMOF-3001826.cif,176,156,16,92,0,0,0,0,16,0,0,65.0,10.25641025641026,5.75,0.2368421052631578,0.8007017543859649,0.1739130434782608,7.93044,5.94755,0.609859,2741.97,4496.07,0.679517,0.000103712,7.8227e-05,4.976047254,3.8821657493,0.5697478805,0.4257890357,4.4062993735,3.4563767136,1.284342917773138,0.7786082565346744,5.659199393942941,2.691163446903143
368,hMOF-6002000.cif,12,30,0,10,0,0,12,2,0,0,0,19.0,6.666666666666667,5.0,0.3333333333333333,1.059393939393939,0.0,6.53151,4.89399,1.9706,1285.62,652.402,0.488154,0.0039512,0.00200061,1.200250121,0.902527707,1.0906340819,0.6764851647,0.1096160391000001,0.2260425423,1.332544705624428,0.7504438656198046,0.1460682725542253,0.1696322392381402
369,hMOF-3000611.cif,96,116,16,114,0,0,0,0,0,16,0,65.0,13.79310344827586,7.125,0.3631284916201117,1.231284916201117,0.1403508771929824,8.87555,6.02791,0.654934,2783.48,4250.02,0.710402,6.23206e-05,4.71566e-05,4.6152033335,3.4451087742,0.3449820213,0.2576895296,4.2702213122,3.1874192446,1.342327458002903,0.7449747034809127,5.732035319115248,2.37454670661524
370,hMOF-1004598.cif,33,96,2,32,0,0,25,0,0,0,6,67.5,6.25,5.333333333333333,0.3041237113402061,0.9802061855670104,0.0625,12.67301,5.71859,1.11472,1966.72,1764.32,0.735484,0.000766557,0.000513456,3.241019959,2.4851434971,1.4493731639,1.0281173624,1.7916467951,1.4570261347,1.306774971045142,0.7652426945399888,2.341279188789923,1.114978605333013
371,hMOF-5058511.cif,30,180,16,40,0,50,0,0,0,4,0,137.0,2.222222222222222,10.0,0.33125,1.07575,0.4,10.35361,8.55659,0.577497,2147.08,3717.91,0.866043,0.000190984,0.00013946,7.7294171901,5.9289546223,1.1112575604,0.8055482855,6.618159629700001,5.1234063368,1.306288775915684,0.765527514617906,8.645227641495408,3.922108519388135
372,hMOF-7000111.cif,18,76,4,32,28,0,0,0,0,0,6,53.0,7.894736842105263,5.333333333333333,0.3902439024390244,1.424878048780488,0.125,12.83078,5.54585,0.853762,1646.16,1928.13,0.663431,0.000121714,8.37102e-05,3.496156007,2.6081553327,0.5949400892,0.4151824948,2.9012159178,2.1929728379,1.343160538090254,0.7445126413718425,3.896798733268257,1.632696000001634
373,hMOF-5014558.cif,14,36,0,26,0,6,0,0,0,8,0,27.0,22.22222222222222,3.25,0.3555555555555555,1.204444444444444,0.0,3.63211,2.37878,1.87816,0.0,0.0,0.172031,7.37725e-17,8.74278e-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,
374,hMOF-1000607.cif,10,34,8,10,0,0,0,2,0,0,0,28.0,5.88235294117647,5.0,0.28125,0.9175,0.8,11.80614,11.54178,0.781023,1506.93,1929.43,0.785192,0.00133486,0.000868,5.374490987,3.9297048124,3.9346503872,2.5034862343,1.4398405998,1.4262185781,1.370401998275847,0.7297128880854937,1.973160435164613,1.040730077666537
375,hMOF-7002876.cif,66,126,78,44,0,0,0,0,0,0,6,74.5,4.761904761904762,7.333333333333333,0.38125,1.214,1.772727272727273,23.835,8.66732,0.445934,1626.81,3648.09,0.840786,0.000218105,0.000149896,3.499157997,2.6362513679,0.7628229168,0.5334229945,2.7363350802,2.1028283734,1.329986729078589,0.7518872016811758,3.639289342978195,1.581089741291505
376,hMOF-7002616.cif,31,102,2,36,0,27,0,0,0,0,6,73.5,5.88235294117647,6.0,0.3186274509803921,1.055098039215686,0.0555555555555555,9.59655,5.33753,1.35797,753.873,555.146,0.543961,0.0259642,0.0125848,1.6747569894,1.392958635,1.5218478188,0.9357987747,0.1529091706000001,0.4571598603000001,1.204714540243161,0.830072159499427,0.1842119011583422,0.3794756724756775
377,hMOF-1000749.cif,16,56,8,20,0,0,16,4,0,0,0,39.0,7.142857142857142,5.0,0.3666666666666666,1.170666666666667,0.4,5.30468,4.90788,2.25739,793.685,351.594,0.605934,18.994,6.75545,1.1320505041,0.7648553155,1.1455878088,0.6944123489,-0.01353730470000003,0.07044296659999993,1.483054415440878,0.674284092065983,-0.0200765595085036,0.04749857177631533
378,hMOF-5051597.cif,51,132,6,24,21,0,0,0,0,6,0,95.5,4.545454545454546,4.0,0.2125,0.76825,0.25,5.74003,4.12903,0.921436,487.83,529.424,0.510858,0.000491316,0.000324426,1.7019063458,1.7705636925,1.0271929737,0.7491108665,0.6747133721,1.021452826,0.9631516575725539,1.038258089614169,0.6498513027244824,1.060531659753754
379,hMOF-7000501.cif,11,48,0,32,0,0,11,0,0,0,6,38.0,12.5,5.333333333333333,0.3981481481481481,1.32074074074074,0.0,6.47037,2.84866,2.06612,0.0,0.0,0.403951,0.0142131,0.00628995,0.8492142595,0.7097421996,0.7332786974,0.5610505234,0.1159355621,0.1486916762,1.198911767465845,0.8340897363228927,0.1389965096694573,0.124022200995067
380,hMOF-5009949.cif,45,50,9,13,0,0,0,0,0,4,0,26.25,8.0,3.25,0.1818181818181818,0.595702479338843,0.6923076923076923,7.31006,4.8096,1.00141,1431.47,1429.45,0.547137,0.00608355,0.00299167,2.9011684783,2.0629835604,2.5206659104,1.5876221474,0.3805025678999998,0.4753614130000001,1.409119276438041,0.709663132653888,0.5361735031620641,0.3373464694923587
381,hMOF-5032298.cif,24,162,6,51,0,0,24,0,0,12,0,137.5,7.407407407407407,4.25,0.2903225806451613,0.9488172043010754,0.1176470588235294,6.50624,4.99149,1.12189,2081.43,1855.29,0.695409,0.0102207,0.00621098,3.0658207034,2.3448913107,2.4864562966,1.6799688039,0.5793644067999999,0.6649225068,1.310070322111578,0.7633178029620536,0.7590081150364594,0.5075471870305972
382,hMOF-3001967.cif,42,84,16,64,0,0,22,0,16,0,0,49.0,19.04761904761905,4.0,0.4180327868852459,1.368524590163934,0.25,7.19842,4.82573,1.13714,2104.75,1850.92,0.625079,0.000270383,0.000171223,2.3768389102,1.8530031664,0.8116310503,0.5515066639,1.5652078599,1.3014965025,1.285269376943792,0.7780470132867195,2.011713730881199,1.012625466573237
383,hMOF-1004486.cif,28,92,0,32,0,0,26,0,0,0,6,66.0,6.521739130434782,5.333333333333333,0.3152173913043478,1.016521739130435,0.0,11.05515,0.85334,2.52121,0.0,0.0,0.561032,0.235408,0.0958154,0.8912068065,0.9187886147,0.925559653,0.7492813951,-0.03435284650000003,0.1695072195999999,0.971926587945902,1.028884292705099,-0.03338844488497435,0.1744033157465539
384,hMOF-5079443.cif,76,320,32,80,68,0,0,0,8,0,0,241.0,2.5,10.0,0.3082191780821918,1.101232876712329,0.4,7.097,5.43518,1.02271,1231.95,1204.59,0.609697,0.00210828,0.00125515,2.6076259858,2.3598501223,2.1993992911,1.6156700074,0.4082266946999997,0.7441801149,1.107213703342254,0.9031680126260934,0.4519941904419542,0.6721196754100909
385,hMOF-37583.cif,8,40,2,8,0,0,14,0,2,0,0,29.5,5.0,4.0,0.3243243243243243,1.014054054054054,0.25,7.41115,5.42446,1.43369,2010.35,1402.22,0.74002,0.00313088,0.00179839,2.6825385882,1.8834217884,2.3933429783,1.4747111265,0.2891956098999997,0.4087106619,1.42714782756117,0.7006982603259004,0.4127248864090122,0.2863828497699773
386,hMOF-6004591.cif,10,32,4,10,0,0,6,2,0,0,0,24.0,6.25,5.0,0.3125,1.005,0.4,7.68129,7.23802,1.28184,1034.86,807.321,0.606993,0.00133957,0.00204959,1.9723288023,2.225911162,1.3614456306,1.4143773361,0.6108831717000001,0.8115338259,0.8878550364092572,1.12630999317669,0.5423757006515061,0.9140386579120818
387,hMOF-7000430.cif,18,74,12,32,0,0,0,0,0,0,6,63.0,8.108108108108109,5.333333333333333,0.3098591549295774,1.032112676056338,0.375,12.36992,3.81526,1.10373,1347.81,1221.14,0.595729,0.000477612,0.000316997,2.9283164973,2.1709104649,2.232785545,1.4943666408,0.6955309523,0.6765438240999999,1.351595306678561,0.7398664341750499,0.94007637077835,0.5005520667000192
388,hMOF-11644.cif,70,66,0,13,0,0,0,0,0,4,0,32.0,6.060606060606061,3.25,0.0849673202614379,0.2922875816993464,0.0,7.68551,4.44334,1.06545,1492.01,1400.35,0.678617,0.224339,0.0956103,3.1588371516,2.6472895503,3.1627572003,2.3212315269,-0.0039200487000004,0.3260580233999999,1.195628792254629,0.8363799922501644,-0.004686923092760808,0.2727084070843958
389,hMOF-1002825.cif,5,26,0,10,0,0,7,2,0,0,0,21.0,7.692307692307693,5.0,0.34,1.1024,0.0,7.40448,6.89194,1.81206,1513.72,835.354,0.833519,0.0550565,0.0236484,1.8519392506,1.8123191185,1.8535897845,1.3429124116,-0.001650533899999918,0.4694067069000001,1.02391201085791,0.9766464201959362,-0.001690001484538064,0.4584443799098482
390,hMOF-7001814.cif,25,93,19,32,0,0,0,0,0,0,6,76.75,6.451612903225806,5.333333333333333,0.2914285714285714,0.9590857142857144,0.59375,12.53459,3.63447,0.855503,0.0,0.0,0.644607,0.000320557,0.000212641,3.6467126014,2.7065761686,1.6439191807,1.0820732565,2.0027934207,1.6245029121,1.350056229925841,0.7407098888428745,2.703883734870521,1.203285371446517
391,hMOF-5029583.cif,32,140,8,42,0,0,28,0,0,8,0,109.0,5.714285714285714,5.25,0.3023255813953488,0.975503875968992,0.1904761904761904,12.13331,7.69493,0.735848,2334.43,3172.43,0.821949,0.000170465,0.000119917,5.2335670178,3.8664092544,0.7165930127,0.5137633963,4.516974005100001,3.3526458581,1.356314926390039,0.7372918933079906,6.126439265232928,2.471878612309742
392,hMOF-5026060.cif,20,92,16,26,0,0,24,0,0,8,0,67.0,8.695652173913043,3.25,0.3548387096774194,1.124301075268817,0.6153846153846154,10.15339,5.56246,0.853223,2788.17,3267.81,0.756451,8.30841e-05,5.99718e-05,4.2329461287,3.1189666393,0.5007022035,0.354899329,3.7322439252,2.7640673103,1.359886257168173,0.7353556186988753,5.07542722227888,2.032572427090992
393,hMOF-7003218.cif,39,96,2,36,0,0,33,0,0,0,6,60.5,6.25,6.0,0.3349056603773584,1.073584905660378,0.0555555555555555,9.71358,5.99461,1.77135,1427.86,806.084,0.595664,0.00266411,0.00148282,1.7860740366,1.2595445848,1.3926991371,0.9020346258,0.3933748995000002,0.3575099589999999,1.420877003310677,0.7037906853795062,0.5589373483791988,0.2516121790746091
394,hMOF-5046296.cif,54,86,2,8,0,0,0,0,0,2,0,59.5,2.325581395348837,4.0,0.0657894736842105,0.2210526315789474,0.25,7.53669,4.63697,0.684766,1776.46,2594.26,0.617049,0.00324309,0.00187812,4.6158679033,3.3826399184,3.2814521678,2.1159009956,1.3344157355,1.2667389228,1.367313730784229,0.7313610457392582,1.824564957723685,0.9264435032576293
395,hMOF-5082127.cif,17,88,6,16,23,0,0,0,2,0,0,67.5,2.272727272727273,8.0,0.2960526315789473,1.084342105263158,0.375,24.43972,24.122,0.471713,1185.96,2514.16,0.876746,0.000192281,0.000138249,5.9508156394,4.4558448968,0.9376699686,0.7034462586,5.0131456708,3.7523986382,1.338187607282356,0.7472793758947144,6.708529410165753,2.804090112462272
396,hMOF-7002322.cif,126,192,4,32,0,0,0,0,0,0,6,129.0,3.125,5.333333333333333,0.1,0.3395555555555555,0.125,13.16924,3.7251,0.838778,1363.49,1625.56,0.643137,0.00453122,0.00238971,4.1542884948,3.1630068984,2.8871968621,1.8795241283,1.2670916327,1.2834827701,1.316033931131268,0.759858827606668,1.667535582485718,0.9752657129415446
397,hMOF-7001305.cif,32,60,0,32,34,0,0,0,0,0,6,28.0,10.0,5.333333333333333,0.4024390243902439,1.496341463414634,0.0,6.79581,1.79692,1.92147,0.0,0.0,0.190281,0.00164674,0.000686542,0.3201115142,0.2045884347,0.2818868911,0.126878086,0.03822462310000002,0.07771034869999999,1.567800465848909,0.6378362692082342,0.05992858190307902,0.04956647889367895
398,hMOF-5039591.cif,32,44,4,16,0,0,0,0,0,4,0,28.0,9.090909090909092,4.0,0.2,0.672,0.25,4.79651,3.79684,0.958606,452.917,472.474,0.556296,0.00154047,0.00141566,3.732961235,3.2999121377,3.6279918793,3.225701176,0.1049693556999998,0.07421096169999997,1.133500396494798,0.8822228938713825,0.1189828063057532,0.06547060938795231
399,hMOF-5059109.cif,12,36,4,16,0,0,0,0,4,0,0,30.0,11.11111111111111,4.0,0.2777777777777778,0.9333333333333332,0.25,4.02241,3.90213,1.32867,160.007,120.426,0.271501,2.03725e-05,0.000110426,0.2844793595,1.5803280995,0.0879859516,0.4625986916,0.1964934079,1.1177294079,0.1803740564305263,5.544034545706214,0.03544231304478102,6.196730450149352
400,hMOF-1003760.cif,15,46,0,32,0,0,9,0,0,0,6,35.0,13.04347826086956,5.333333333333333,0.3796296296296296,1.265925925925926,0.0,5.47932,3.67705,2.23858,0.0,0.0,0.503525,0.144825,0.0656675,1.0656822272,0.6707820476,1.0704774856,0.6328622103,-0.004795258399999947,0.03791983730000004,1.591903967254467,0.6281785965548444,-0.007633590870970222,0.02382043017670206
401,hMOF-5030530.cif,96,162,2,17,0,0,0,0,0,4,0,114.5,2.469135802469136,4.25,0.0676156583629893,0.2297508896797153,0.1176470588235294,16.51706,12.4503,0.316579,1525.3,4818.06,0.858781,0.000171363,0.000127667,4.8603094731,3.7258369386,0.8089715677,0.6000926071,4.0513379054,3.1257443315,1.307105530406965,0.7650491691276462,5.295526181695711,2.391348103719525
402,hMOF-7001036.cif,30,78,0,32,0,0,24,0,0,0,6,52.0,7.692307692307693,5.333333333333333,0.3294117647058823,1.065411764705883,0.0,12.14366,4.78789,1.26912,1597.53,1258.77,0.645125,0.000318048,0.000207996,2.5039723192,1.8550255523,1.2032232422,0.8016850533,1.300749077,1.053340499,1.352540257069156,0.739349527508274,1.759315490988048,0.7787868002409797
403,hMOF-35289.cif,7,24,2,8,0,0,9,0,2,0,0,16.5,8.333333333333332,4.0,0.3653846153846153,1.158461538461538,0.25,5.86693,3.77506,2.13735,804.74,376.513,0.481827,0.125301,0.05005,0.9956003964,0.6092013963,0.9906622988,0.5535464675,0.004938097599999969,0.0556549288,1.637550657744934,0.6106681312546978,0.008086384972888628,0.03398669136540926
404,hMOF-28767.cif,40,74,2,8,0,0,0,0,2,0,0,54.5,2.702702702702702,4.0,0.0793650793650793,0.2666666666666666,0.25,10.65864,8.80585,0.535266,1921.57,3589.93,0.703041,0.000457187,0.000308626,6.6050283596,4.7392874782,1.4264203308,1.0048771867,5.1786080288,3.7344102915,1.396471917138251,0.7160903042355987,7.231780682085876,2.674175001780786
405,hMOF-5079660.cif,12,64,6,16,0,0,18,0,2,0,0,48.5,3.125,8.0,0.3389830508474576,1.072542372881356,0.375,20.0217,19.63131,0.889164,1246.59,1401.98,0.839682,0.000292213,0.000200352,3.7986073338,2.8372442725,1.1149771431,0.7777837478,2.6836301907,2.0594605247,1.341523384593157,0.7454212214893812,3.600152656424244,1.535165579931036
406,hMOF-5068148.cif,26,76,12,16,0,0,30,0,4,0,0,46.0,5.263157894736842,4.0,0.3536585365853658,1.099512195121951,0.75,5.07339,4.2437,1.60933,1601.42,995.084,0.607088,0.00385049,0.00296907,1.7386107586,1.8509754647,1.6013138294,1.4405481647,0.1372969291999999,0.4104273000000001,0.941179098046043,1.06249703385474,0.1292209999889473,0.4360777888630095
407,hMOF-7000313.cif,22,82,0,32,0,0,24,0,0,0,6,60.0,7.317073170731707,5.333333333333333,0.3373493975903614,1.091084337349398,0.0,11.55219,6.64334,1.08758,1836.21,1688.35,0.704564,0.000198237,0.000130649,3.0025601596,2.2567542242,0.6533626077,0.4453776706,2.3491975519,1.8113765536,1.333146960084047,0.750104849608595,3.131825574952371,1.358722337322663
408,hMOF-1003112.cif,8,32,0,10,0,0,8,2,0,0,0,25.0,6.25,5.0,0.3,0.968,0.0,4.83369,3.52963,1.60671,0.0,0.0,0.554877,0.000984697,0.00133291,1.0999025823,2.0003337305,0.9489473091,1.4257015759,0.1509552731999999,0.5746321546,0.5509628752831441,1.815004322180677,0.0831707513614245,1.042959844262995
409,hMOF-7002113.cif,20,82,4,32,0,0,30,0,0,0,6,57.0,7.317073170731707,5.333333333333333,0.3793103448275862,1.212873563218391,0.125,11.37895,3.62664,1.56589,0.0,0.0,0.654745,0.00256309,0.00143301,2.010179468,1.5746393842,1.454199286,0.9447825237,0.5559801820000001,0.6298568604999999,1.27915830890646,0.7817640655087408,0.7111866693926261,0.4923994599530517
410,hMOF-16596.cif,22,112,0,26,0,0,30,0,0,8,0,87.0,7.142857142857142,3.25,0.2828282828282828,0.9002020202020202,0.0,7.65358,3.27073,1.60114,0.0,0.0,0.541491,0.00987801,0.00511866,1.3881435274,1.3810109012,1.1858177091,0.8393591607,0.2023258183000001,0.5416517405,1.007181728826332,0.9928694806301728,0.2037788674615965,0.5377894822726641
411,hMOF-1002537.cif,7,26,2,10,0,0,7,2,0,0,0,19.5,7.692307692307693,5.0,0.3518518518518518,1.133333333333333,0.2,7.57321,6.96377,1.62341,1623.62,1000.13,0.820293,0.0380992,0.0183285,2.4225432991,2.4657521264,2.2176846795,1.6658254458,0.2048586196,0.7999266806,0.9844478273098201,1.015797863796072,0.2016726229709089,0.812563813346963
412,hMOF-5034771.cif,4,14,2,8,0,4,0,0,0,2,0,10.5,14.28571428571428,4.0,0.4117647058823529,1.36,0.25,8.58573,6.37124,0.809122,2264.08,2798.19,0.72553,0.000234411,0.000153364,4.262432744,3.0225596822,1.207793456,0.7809941516,3.054639288,2.2415655306,1.413036002903116,0.7076960515835945,4.316315289826341,1.586347075371505
413,hMOF-7000156.cif,25,80,0,32,0,21,0,0,0,0,6,58.0,7.5,5.333333333333333,0.3231707317073171,1.075853658536585,0.0,10.37331,3.72745,1.25085,1080.19,863.56,0.54756,0.00245008,0.00142066,1.9931228667,1.5286472071,1.6956652472,1.1224219845,0.2974576195,0.4062252225999998,1.306463790884878,0.7654249639193541,0.3886176091995615,0.3109349263517365
414,hMOF-18179.cif,20,36,2,8,0,0,0,0,0,2,0,26.5,5.555555555555555,4.0,0.1470588235294117,0.4941176470588235,0.25,14.33436,10.81762,0.313563,2031.18,6477.74,0.874299,3.98025e-05,3.27878e-05,3.1109026814,2.5262506452,0.2102461605,0.1713448727,2.9006565209,2.3549057725,1.233901695066065,0.8104373338643144,3.579124997942944,1.908503555766584
415,hMOF-5082103.cif,11,58,4,12,0,0,17,0,2,0,0,44.0,3.448275862068965,6.0,0.3173076923076923,0.9976923076923075,0.3333333333333333,7.64514,5.9835,1.51215,1949.4,1289.16,0.816114,1.16817,0.440496,2.6706691829,1.7646826576,2.4309856323,1.3850896376,0.2396835506000001,0.3795930200000002,1.516435875862752,0.659441006320868,0.3634647349840054,0.2503192031011775
416,hMOF-5026119.cif,60,104,4,13,0,0,0,0,0,4,0,74.0,3.846153846153846,3.25,0.0918918918918919,0.3074594594594594,0.3076923076923077,13.56117,10.06954,0.439201,2044.91,4655.98,0.776654,0.000201493,0.000160722,5.6482657006,4.3781982159,0.7766870209,0.6401113968,4.8715786797,3.7380868191,1.292677743820345,0.7735880073595351,6.297381336517889,2.891739133724512
417,hMOF-5005543.cif,0,44,0,26,0,0,0,0,0,8,0,45.0,18.18181818181818,3.25,0.3333333333333333,1.146666666666667,0.0,6.83549,6.11143,0.6344,3085.61,4863.82,0.782854,6.22169e-05,4.61799e-05,5.6049602553,4.102151557,0.3538465224,0.2652060438,5.2511137329,3.8369455132,1.369088141331289,0.7304131631931375,7.189237540495267,2.802555509296128
418,hMOF-26217.cif,6,28,8,8,0,0,0,0,0,2,0,24.0,7.142857142857142,4.0,0.3076923076923077,0.996923076923077,1.0,4.95005,4.35976,1.26024,1375.06,1091.11,0.667092,0.844137,0.43199,2.6027522558,2.400522325,2.6308644128,1.9898756857,-0.0281121569999998,0.4106466392999999,1.086419758133417,0.920454541178545,-0.03054160280854843,0.3779815639633928
419,hMOF-7002609.cif,104,119,2,36,0,0,0,0,0,0,6,67.5,5.042016806722689,6.0,0.1423220973782771,0.4865917602996255,0.0555555555555555,11.05414,5.36558,1.08395,754.92,696.455,0.660211,0.0487984,0.0227609,2.9412249022,2.3136176172,2.8602138871,1.9011894409,0.08101101510000008,0.4124281762999997,1.273817540246176,0.7850417884862395,0.1031932519875279,0.3237733531446699
420,hMOF-35173.cif,22,80,12,16,0,26,0,0,4,0,0,54.0,5.0,4.0,0.3375,1.0855,0.75,4.72842,4.38584,1.53804,907.607,590.106,0.620391,8.27613,3.7431,1.8893595629,1.2077343571,1.8897144383,1.1997657925,-0.0003548754000000098,0.007968564600000061,1.567522444750852,0.6379493980125714,-0.0005562751545899518,0.005083540989594326
421,hMOF-31230.cif,18,90,6,24,0,0,42,0,6,0,0,59.5,6.666666666666667,4.0,0.3870967741935484,1.210322580645161,0.25,2.9108,0.75902,4.10193,0.0,0.0,0.0885185,2.41358e-41,1.4063e-32,0.0,0.0,0.0,0.0,0.0,0.0,,,,
422,hMOF-5032716.cif,18,58,2,17,10,0,0,0,0,4,0,44.5,6.896551724137931,4.25,0.2660550458715596,0.9574311926605504,0.1176470588235294,11.00682,7.67712,0.514433,2082.23,4047.62,0.831399,5.28014e-05,4.17556e-05,6.5132836432,4.8662603134,0.2776721042,0.2190075429,6.235611539000001,4.6472527705,1.341143432701723,0.7456324026323626,8.362849464408933,3.465142248907819
423,hMOF-6005021.cif,9,46,2,14,0,0,11,2,0,0,0,36.5,4.347826086956522,7.0,0.3214285714285714,1.033333333333333,0.1428571428571428,7.42644,6.97603,1.52448,1730.77,1135.32,0.912514,0.0178843,0.0084682,2.5818492551,2.3806994287,2.5531022871,1.7118889111,0.02874696799999965,0.6688105175999999,1.086668022141537,0.9202442508883838,0.03123841085912566,0.6154690337550841
424,hMOF-5009515.cif,10,24,0,13,14,0,0,0,0,4,0,13.0,16.66666666666666,3.25,0.4153846153846154,1.545230769230769,0.0,9.26863,5.48114,0.961217,2103.34,2188.2,0.615056,4.91135e-05,3.57839e-05,2.9635450129,2.0575302018,0.293988153,0.2169770552,2.6695568599,1.8405531466,1.443231111445495,0.6928897195116808,3.852787513980422,1.275300353494015
425,hMOF-35233.cif,28,28,2,8,0,0,0,0,2,0,0,14.5,7.142857142857142,4.0,0.1470588235294117,0.4941176470588235,0.25,4.81234,4.0977,1.67281,719.401,430.054,0.640386,416.2,119.844,1.2388195864,1.7368454423,1.2502288186,1.5865781329,-0.0114092321999999,0.1502673094,0.714689600748973,1.399208829892068,-0.008154059605870253,0.2102553461566034
426,hMOF-7984.cif,36,40,0,13,0,0,0,0,0,4,0,23.0,10.0,3.25,0.1397849462365591,0.4808602150537634,0.0,11.47072,10.39198,0.660874,1795.77,2717.27,0.756429,0.000405459,0.000287638,5.8081161323,4.4112213463,2.2773192005,1.5503066787,3.5307969318,2.860914667599999,1.319310485478738,0.7579716912786685,4.658217414219895,2.168492329204721
427,hMOF-1002349.cif,28,32,0,14,0,0,0,2,0,0,0,19.0,6.25,7.0,0.1842105263157894,0.6336842105263157,0.0,8.52547,7.21433,1.13069,1375.38,1216.41,0.664193,0.0146631,0.00734722,3.0589211575,2.1712565379,2.9738770673,1.8143811333,0.08504409019999981,0.3568754046000002,1.41165222572281,0.7083897731879172,0.1200526792154012,0.2528068869209403
